 -121.000000   37.000000    31.735     3.174
 -119.000000   37.000000    38.364     3.836
 -117.000000   37.000000    33.654     3.365
 -115.000000   37.000000    29.737     2.974
 -113.000000   37.000000    32.733     3.273
 -121.000000   35.000000    22.670     2.267
 -119.000000   35.000000    30.326     3.033
 -117.000000   35.000000    30.134     3.013
 -115.000000   35.000000    30.240     3.024
 -113.000000   35.000000    29.579     2.958
 -121.000000   33.000000     9.521     0.952
 -119.000000   33.000000    23.867     2.387
 -117.000000   33.000000    27.269     2.727
 -115.000000   33.000000    27.277     2.728
 -113.000000   33.000000    27.058     2.706
 -121.000000   31.000000    10.419     1.042
 -119.000000   31.000000     9.270     0.927
 -117.000000   31.000000    23.195     2.320
 -115.000000   31.000000    30.670     3.067
 -113.000000   31.000000    30.786     3.079
 -116.356000   33.597000    26.367     1.115
 -118.222000   34.647000    31.850     1.677
 -116.596000   32.640000    38.150     0.891
 -116.873000   34.223000    36.250     0.725
 -115.506000   33.694000    24.800     0.849
 -117.184000   33.535000    34.075     0.682
 -115.949000   33.960000    28.120     1.156
 -117.580000   34.197000    31.783     1.006
 -116.023000   35.230000    28.000     0.594
 -116.443000   34.111000    31.725     1.904
 -114.446000   33.705000    25.850     0.891
 -116.453000   33.331000    23.850     1.655
 -116.710000   33.465000    30.183     1.269
 -117.149000   33.350000    31.075     2.096
 -117.408000   35.498000    30.825     0.863
 -117.714000   36.534000    33.350     0.667
 -118.336000   33.364000    21.200     1.661
 -117.551000   35.778000    27.900     1.503
 -117.733000   34.021000    29.875     1.059
 -118.051000   34.096000    28.883     1.314
 -116.789000   33.604000    31.600     0.964
 -115.941000   33.615000    22.325     1.215
 -118.028000   36.401000    33.900     1.193
 -115.331000   34.596000    25.812     2.680
 -118.389000   34.298000    26.250     0.976
 -116.501000   33.894000    37.350     1.734
 -117.052000   33.623000    32.650     0.989
 -118.379000   34.067000    27.700     1.273
 -116.983000   33.064000    38.000     1.188
 -116.054000   35.102000    25.875     0.572
 -116.143000   32.632000    34.100     0.933
 -117.911000   34.842000    31.225     0.967
 -116.769000   32.851000    34.783     1.776
 -119.912000   34.691000    31.700     1.399
 -118.217000   33.674000    20.775     0.836
 -116.551000   33.455000    29.083     1.476
 -116.785000   36.424000    38.950     0.976
 -114.750000   33.008000    26.333     1.433
 -117.292000   36.955000    39.550     1.775
 -116.851000   35.273000    29.110     1.034
 -116.389000   34.869000    28.500     0.594
 -118.282000   34.137000    26.700     0.933
 -115.068000   34.114000    27.875     1.240
 -118.397000   35.623000    41.325     1.713
 -116.639000   33.059000    31.317     1.958
 -117.848000   35.955000    30.175     1.349
 -116.567000   34.341000    30.000     1.315
 -115.245000   35.092000    28.550     1.750
 -118.395000   35.029000    29.800     2.885
 -118.528000   34.372000    24.600     0.849
 -118.979000   34.096000    27.050     2.843
 -118.916000   34.793000    35.175     1.087
 -117.771000   34.588000    30.538     1.604
 -117.751000   34.974000    29.200     1.527
 -117.630000   35.441000    30.600     1.267
 -116.610000   33.338000    29.300     1.103
 -116.002000   34.205000    26.250     0.915
 -121.572000   37.306000    22.300     1.450
 -117.513000   33.968000    31.062     1.333
 -116.465000   32.866000    30.333     0.691
 -117.411000   36.015000    30.913     0.859
 -119.738000   34.851000    34.750     0.721
 -115.602000   35.470000    26.325     0.791
 -118.012000   34.186000    35.525     0.711
 -116.470000   34.764000    29.550     1.756
 -114.534000   34.787000    26.100     0.849
 -116.865000   32.574000    29.950     1.909
 -118.093000   34.108000    27.350     1.307
 -114.066000   34.257000    27.450     1.162
 -117.561000   34.081000    33.817     1.666
 -117.128000   33.821000    32.600     1.103
 -116.502000   33.585000    29.300     0.938
 -120.501000   35.371000    24.917     0.810
 -120.592000   35.925000    28.175     0.859
 -116.436000   33.782000    24.333     1.840
 -116.915000   33.394000    37.100     1.273
 -117.533000   33.755000    29.963     1.621
 -116.799000   33.590000    32.300     1.171
 -118.358000   33.705000    24.850     0.942
 -116.921000   34.833000    31.812     0.776
 -117.298000   33.953000    32.383     1.393
 -121.493000   36.735000    31.350     2.652
 -119.770000   34.482000    30.500     0.849
 -117.283000   34.217000    39.200     0.849
 -120.553000   34.604000    26.400     0.764
 -116.319000   35.874000    29.417     0.887
 -117.206000   35.849000    29.438     0.841
 -116.844000   33.819000    34.500     0.933
 -116.665000   33.592000    30.400     1.782
 -118.567000   34.020000    30.517     1.312
 -118.734000   36.095000    38.680     1.013
 -117.712000   33.788000    28.100     1.179
 -117.724000   33.625000    29.100     0.764
 -117.048000   34.067000    36.167     1.843
 -115.837000   32.913000    26.000     1.103
 -119.901000   34.491000    29.600     1.421
 -118.470000   35.276000    32.000     0.933
 -118.774000   34.119000    27.850     0.721
 -118.341000   34.063000    30.550     0.636
 -117.386000   34.602000    30.150     1.146
 -118.189000   35.522000    30.900     0.770
 -119.328000   34.551000    25.450     0.636
 -118.703000   34.212000    27.900     0.594
 -116.278000   33.126000    22.000     0.849
