 -3.5594982073e+00 -8.0418115392e-01
 -2.8727218230e+01  3.5237467253e+01
 -1.0274505189e+01  2.7746926099e+01
 -2.1528227403e+00  1.7857415234e+01
 -1.1799812548e+01  2.4593143882e+01
 -2.5014570032e+01  3.2620439622e+01
