 -2.6692819993e+01  6.6333262109e+01
  8.3550008593e+00  6.6875912131e+01
 -7.1406995697e+00  6.0911864265e+01
 -2.4240065862e+01  7.1418395305e+01
 -2.5521243571e+00  6.1304511820e+01
 -4.2333575435e-02  7.5546829925e+01
 -1.0427559060e+01  6.7057226364e+01
  6.8326246532e+00  6.7420509238e+01
 -2.0050193561e+01  6.5851637708e+01
  5.2416493687e+00  7.2583801210e+01
  2.4061200745e+00  7.4632934674e+01
  9.7051390699e+00  7.1399290984e+01
 -9.7579273163e+00  7.8682163524e+01
  8.0464377095e+00  6.7281841701e+01
 -1.7856791805e+01  6.2537983934e+01
 -2.7442054451e+01  6.6261000780e+01
  6.6681196042e+00  7.5588675183e+01
  5.5842423777e-01 -6.3591403154e+00
 -1.0915710958e+00  4.7048848622e+00
 -1.0271736588e+01  3.6509581971e-01
  4.8607629739e+00 -2.5699170783e+01
 -5.7406049006e+00  5.4079404845e+00
 -2.0050819851e+00 -1.0265715833e+01
 -4.9539642981e+00  8.3515528937e+00
 -9.0489504544e+00  1.5545750524e+01
 -2.3042970402e+00  1.5965227317e+01
 -1.3026591377e+01  2.9809291455e+01
  5.5149597659e+00 -1.8678788882e+01
 -2.3446588923e+00  9.5329615782e-01
  2.6982821409e+01 -6.7720555517e+01
  2.9150558037e+01 -5.9841660463e+01
  2.4367103392e+01 -6.3006092660e+01
