 -4.2167882586e+00  6.3014435809e+01
  3.9370450356e-01  3.8535468475e+01
 -1.7642628435e+01  2.6673999055e+01
 -4.2633057005e+00  3.0666895845e+01
 -3.7295323001e+00  1.5340392638e+01
 -6.2230765600e+00  2.0686691536e+01
 -1.2593079483e+01  5.1122900300e+01
 -5.5194410152e+00  3.6032871052e+01
 -1.8847860697e+01  1.1658741026e+01
 -1.3463999953e+00  3.2642661894e+01
 -2.7399684725e+00  3.3289776294e+01
 -2.4094987078e+00  1.5821896136e+01
 -8.9660460361e+00  2.2807120133e+01
 -8.4827046984e+00  4.3758361255e+01
  4.8082688730e+00  1.0649081792e+01
 -8.9397430519e-01  3.3276857982e+01
  3.5101559280e+00  2.2348430597e+01
  9.2976327141e-01  2.6260946593e+01
