   -110.75800000     26.41590000  1.12322971e+06  2.93672148e+06
   -110.68000000     26.36050000  1.13133983e+06  2.93094575e+06
   -110.77800000     26.22490000  1.12225427e+06  2.91539585e+06
   -110.57200000     26.06610000  1.14378474e+06  2.89875362e+06
   -110.29100000     25.88950000  1.17301764e+06  2.88054184e+06
   -110.02400000     25.70630000  1.20096817e+06  2.86156853e+06
   -109.87200000     25.60730000  1.21688704e+06  2.85137465e+06
   -109.80600000     25.55670000  1.22385371e+06  2.84610531e+06
   -110.00700000     25.33920000  1.20484035e+06  2.82081805e+06
   -109.78800000     25.17970000  1.22794570e+06  2.80424836e+06
   -109.59100000     25.01630000  1.24890364e+06  2.78714742e+06
   -109.35000000     24.85680000  1.27436216e+06  2.77075165e+06
   -109.17800000     24.73480000  1.29262538e+06  2.75815965e+06
   -109.06200000     24.65820000  1.30492613e+06  2.75030872e+06
   -109.27600000     24.39600000  1.28478311e+06  2.71985408e+06
   -109.00200000     24.15150000  1.31431426e+06  2.69420302e+06
   -108.80600000     23.98440000  1.33545404e+06  2.67674274e+06
   -108.61000000     23.81410000  1.35666817e+06  2.65894181e+06
   -108.43900000     23.67430000  1.37516104e+06  2.64440320e+06
   -108.35700000     23.61350000  1.38400040e+06  2.63813179e+06
   -108.65100000     23.24130000  1.35620401e+06  2.59481851e+06
   -108.38800000     23.08220000  1.38437152e+06  2.57866305e+06
   -108.01000000     22.98570000  1.42407347e+06  2.57025847e+06
   -108.23200000     22.71170000  1.40295952e+06  2.53827809e+06
