   -120.04100000     35.49530000  2.24137220e+05  3.93202622e+06
   -120.01900000     35.47570000  2.26066968e+05  3.92979019e+06
   -119.99800000     35.44830000  2.27880632e+05  3.92669197e+06
   -119.97800000     35.42440000  2.29616529e+05  3.92398527e+06
   -119.96100000     35.40460000  2.31094628e+05  3.92174204e+06
   -119.93800000     35.38250000  2.33111112e+05  3.91922771e+06
   -119.91800000     35.36210000  2.34861656e+05  3.91691055e+06
   -119.89700000     35.33800000  2.36692036e+05  3.91418062e+06
   -119.87400000     35.31610000  2.38712556e+05  3.91168994e+06
   -119.84300000     35.28890000  2.41445070e+05  3.90859088e+06
   -119.81300000     35.26380000  2.44095120e+05  3.90572833e+06
   -119.78500000     35.23410000  2.46550513e+05  3.90236143e+06
   -119.75600000     35.20770000  2.49109040e+05  3.89935890e+06
   -119.73300000     35.18840000  2.51144457e+05  3.89715989e+06
   -119.70500000     35.16490000  2.53623703e+05  3.89448304e+06
   -119.67100000     35.13720000  2.56638714e+05  3.89132633e+06
   -119.65000000     35.11950000  2.58500246e+05  3.88931158e+06
   -119.62900000     35.10040000  2.60358520e+05  3.88714195e+06
   -119.60500000     35.07620000  2.62476499e+05  3.88439984e+06
   -119.57600000     35.05140000  2.65050221e+05  3.88157994e+06
   -119.54900000     35.03170000  2.67457516e+05  3.87933128e+06
   -119.52700000     35.01660000  2.69422573e+05  3.87760515e+06
   -119.48500000     34.98680000  2.73173429e+05  3.87420319e+06
   -119.46300000     34.97430000  2.75147786e+05  3.87276683e+06
   -119.43900000     34.95510000  2.77287266e+05  3.87058326e+06
   -119.41500000     34.93670000  2.79429926e+05  3.86848898e+06
   -119.38100000     34.91670000  2.82483071e+05  3.86619599e+06
   -119.34700000     34.90310000  2.85554374e+05  3.86461402e+06
   -119.31100000     34.89120000  2.88813847e+05  3.86321747e+06
   -119.26600000     34.88240000  2.92904746e+05  3.86214734e+06
   -119.22900000     34.87250000  2.96262425e+05  3.86097332e+06
   -119.19300000     34.86310000  2.99530677e+05  3.85985804e+06
   -119.16100000     34.85750000  3.02442993e+05  3.85917332e+06
   -119.12600000     34.85390000  3.05634713e+05  3.85870556e+06
   -119.09000000     34.84990000  3.08917203e+05  3.85819265e+06
   -119.05900000     34.83860000  3.11726131e+05  3.85688063e+06
   -119.03300000     34.82810000  3.14080295e+05  3.85566750e+06
   -119.01400000     34.82030000  3.15800741e+05  3.85476731e+06
   -119.00300000     34.81280000  3.16790329e+05  3.85391531e+06
   -118.99800000     34.82090000  3.17265627e+05  3.85480458e+06
   -118.99500000     34.82010000  3.17538277e+05  3.85471039e+06
   -118.96600000     34.81910000  3.20188796e+05  3.85454710e+06
   -118.93800000     34.81580000  3.22742962e+05  3.85413125e+06
   -118.90800000     34.80930000  3.25473527e+05  3.85335772e+06
   -118.87100000     34.80070000  3.28840592e+05  3.85234014e+06
   -118.84100000     34.79430000  3.31572312e+05  3.85157956e+06
   -118.80700000     34.78550000  3.34665669e+05  3.85054703e+06
   -118.77200000     34.77550000  3.37848840e+05  3.84938087e+06
   -118.74800000     34.76900000  3.40032713e+05  3.84862148e+06
   -118.70800000     34.75900000  3.43674821e+05  3.84744943e+06
   -118.68800000     34.75420000  3.45496571e+05  3.84688614e+06
   -118.66600000     34.74960000  3.47501985e+05  3.84634237e+06
   -118.63400000     34.74130000  3.50416436e+05  3.84537376e+06
   -118.61600000     34.73550000  3.52054050e+05  3.84470388e+06
   -118.59300000     34.72570000  3.54142689e+05  3.84358341e+06
   -118.57000000     34.71760000  3.56234765e+05  3.84265198e+06
   -118.54200000     34.70890000  3.58784161e+05  3.84164746e+06
   -118.50900000     34.69760000  3.61787746e+05  3.84034844e+06
   -118.47700000     34.68660000  3.64701018e+05  3.83908505e+06
   -118.46400000     34.68260000  3.65885510e+05  3.83862405e+06
   -118.43500000     34.67400000  3.68528755e+05  3.83763206e+06
   -118.40800000     34.66320000  3.70985863e+05  3.83639942e+06
   -118.38300000     34.65420000  3.73263054e+05  3.83536960e+06
   -118.35600000     34.64580000  3.75724940e+05  3.83440442e+06
   -118.32700000     34.63670000  3.78369623e+05  3.83335987e+06
   -118.29400000     34.62350000  3.81375738e+05  3.83185670e+06
   -118.26600000     34.61460000  3.83930328e+05  3.83083714e+06
   -118.23200000     34.60400000  3.87033339e+05  3.82962304e+06
   -118.20400000     34.59400000  3.89587666e+05  3.82848310e+06
   -118.16700000     34.57880000  3.92961415e+05  3.82675764e+06
   -118.12600000     34.56140000  3.96700640e+05  3.82478539e+06
   -118.09300000     34.54500000  3.99708519e+05  3.82293350e+06
   -118.05000000     34.52710000  4.03633649e+05  3.82090669e+06
   -118.01100000     34.51180000  4.07196141e+05  3.81917357e+06
   -117.98000000     34.50070000  4.10029933e+05  3.81791468e+06
   -117.95000000     34.48870000  4.12771715e+05  3.81655773e+06
   -117.91800000     34.47730000  4.15698555e+05  3.81526647e+06
   -117.89400000     34.46640000  4.17891905e+05  3.81403806e+06
   -117.86900000     34.45470000  4.20176922e+05  3.81272068e+06
   -117.84700000     34.44130000  4.22185388e+05  3.81121766e+06
   -117.80800000     34.42300000  4.25752257e+05  3.80915917e+06
   -117.78400000     34.41530000  4.27951083e+05  3.80828802e+06
   -117.74100000     34.39890000  4.31889537e+05  3.80643977e+06
   -117.71200000     34.38630000  4.34545372e+05  3.80502352e+06
   -117.68600000     34.37350000  4.36926016e+05  3.80358773e+06
   -117.66000000     34.36340000  4.39309331e+05  3.80245194e+06
   -117.63200000     34.35320000  4.41877085e+05  3.80130454e+06
   -117.60700000     34.34280000  4.44169390e+05  3.80013733e+06
   -117.58300000     34.33110000  4.46369442e+05  3.79882706e+06
   -117.55800000     34.32110000  4.48663147e+05  3.79770532e+06
   -117.53700000     34.31130000  4.50589458e+05  3.79660826e+06
   -117.51700000     34.30340000  4.52425265e+05  3.79572275e+06
   -117.50300000     34.29570000  4.53709345e+05  3.79486250e+06
   -117.48900000     34.28870000  4.54994032e+05  3.79408004e+06
   -117.47300000     34.28180000  4.56463074e+05  3.79330800e+06
   -117.47000000     34.28010000  4.56738338e+05  3.79311822e+06
   -117.47400000     34.28010000  4.56370151e+05  3.79311993e+06
   -117.46700000     34.27640000  4.57012595e+05  3.79270669e+06
   -117.43500000     34.26080000  4.59950826e+05  3.79096389e+06
   -117.40700000     34.24270000  4.62520697e+05  3.78894629e+06
   -117.38300000     34.22870000  4.64724953e+05  3.78738539e+06
   -117.35400000     34.21520000  4.67390721e+05  3.78587885e+06
   -117.32400000     34.19970000  4.70148767e+05  3.78415103e+06
   -117.29600000     34.18410000  4.72723490e+05  3.78241347e+06
   -117.26200000     34.16690000  4.75851713e+05  3.78049779e+06
   -117.23600000     34.15380000  4.78244754e+05  3.77903944e+06
   -117.20200000     34.14350000  4.81376729e+05  3.77789067e+06
   -117.16700000     34.12810000  4.84600744e+05  3.77617733e+06
   -117.13200000     34.11470000  4.87826216e+05  3.77468685e+06
   -117.10300000     34.10470000  4.90499643e+05  3.77357501e+06
   -117.07600000     34.09290000  4.92989055e+05  3.77226448e+06
   -117.04700000     34.08350000  4.95663805e+05  3.77122063e+06
   -117.02000000     34.07520000  4.98154631e+05  3.77029954e+06
   -116.98100000     34.06510000  5.01753309e+05  3.76917968e+06
   -116.94400000     34.05060000  5.05168527e+05  3.76757323e+06
   -116.91200000     34.03780000  5.08123192e+05  3.76615610e+06
   -116.88300000     34.01980000  5.10802435e+05  3.76416302e+06
   -116.86600000     34.00040000  5.12374834e+05  3.76201397e+06
   -116.85400000     33.98420000  5.13485588e+05  3.76021931e+06
   -116.84000000     33.96940000  5.14781289e+05  3.75858030e+06
   -116.82000000     33.95870000  5.16631035e+05  3.75739701e+06
   -116.79500000     33.94960000  5.18942920e+05  3.75639239e+06
   -116.75900000     33.94940000  5.22269541e+05  3.75637744e+06
   -116.73400000     33.94960000  5.24579608e+05  3.75640532e+06
   -116.69800000     33.95080000  5.27905791e+05  3.75654758e+06
   -116.66100000     33.94630000  5.31326375e+05  3.75605933e+06
   -116.62900000     33.93970000  5.34286097e+05  3.75533779e+06
   -116.59600000     33.93230000  5.37339052e+05  3.75452883e+06
   -116.56600000     33.92380000  5.40115758e+05  3.75359771e+06
   -116.52000000     33.90870000  5.44375521e+05  3.75194243e+06
   -116.48500000     33.89320000  5.47619885e+05  3.75023955e+06
   -116.44700000     33.88020000  5.51141382e+05  3.74881644e+06
   -116.40500000     33.86200000  5.55037268e+05  3.74682021e+06
   -116.37200000     33.84490000  5.58101378e+05  3.74494241e+06
   -116.34100000     33.82850000  5.60981133e+05  3.74314201e+06
   -116.30400000     33.80990000  5.64418966e+05  3.74110228e+06
   -116.26800000     33.78940000  5.67767204e+05  3.73885245e+06
   -116.22800000     33.76990000  5.71486612e+05  3.73671743e+06
   -116.19600000     33.74510000  5.74471303e+05  3.73399040e+06
   -116.16800000     33.72560000  5.77082337e+05  3.73184891e+06
   -116.13500000     33.69750000  5.80165886e+05  3.72875848e+06
   -116.11200000     33.67510000  5.82318880e+05  3.72629299e+06
   -116.09800000     33.66470000  5.83626807e+05  3.72515114e+06
   -116.09100000     33.65940000  5.84280984e+05  3.72456920e+06
   -116.08300000     33.65230000  5.85029739e+05  3.72378854e+06
   -116.06300000     33.63620000  5.86900498e+05  3.72202010e+06
   -116.04400000     33.62340000  5.88675799e+05  3.72061704e+06
   -116.02800000     33.61150000  5.90172362e+05  3.71931147e+06
   -116.02200000     33.60500000  5.90735812e+05  3.71859603e+06
   -116.01300000     33.60430000  5.91571576e+05  3.71852634e+06
   -115.99600000     33.59370000  5.93160257e+05  3.71736625e+06
   -115.97200000     33.57580000  5.95406988e+05  3.71540345e+06
   -115.95900000     33.56070000  5.96630369e+05  3.71374130e+06
   -115.94600000     33.54760000  5.97851911e+05  3.71230105e+06
   -115.94200000     33.54180000  5.98229845e+05  3.71166176e+06
   -115.94100000     33.52490000  5.98341828e+05  3.70978894e+06
   -115.92700000     33.50920000  5.99659971e+05  3.70806159e+06
   -115.90900000     33.49810000  6.01344822e+05  3.70684832e+06
   -115.90500000     33.49420000  6.01720968e+05  3.70641983e+06
   -115.87800000     33.46620000  6.04262822e+05  3.70334215e+06
   -115.85300000     33.44880000  6.06607385e+05  3.70143832e+06
   -115.83600000     33.43320000  6.08206895e+05  3.69972625e+06
   -115.81400000     33.41420000  6.10276179e+05  3.69764276e+06
   -115.79700000     33.40500000  6.11868752e+05  3.69664088e+06
   -115.77700000     33.39140000  6.13746413e+05  3.69515467e+06
   -115.75800000     33.37910000  6.15529907e+05  3.69381185e+06
   -115.73400000     33.36600000  6.17780169e+05  3.69238629e+06
   -115.72300000     33.35760000  6.18815020e+05  3.69146744e+06
   -115.71600000     33.34080000  6.19489311e+05  3.68961276e+06
   -115.71600000     33.34080000  6.19489311e+05  3.68961276e+06
   -115.62800000     33.26260000  6.27793230e+05  3.68104669e+06
   -115.59500000     33.23550000  6.30907624e+05  3.67808286e+06
   -115.68600000     33.15150000  6.22545243e+05  3.66865932e+06
   -115.71800000     33.13070000  6.19588894e+05  3.66631624e+06
   -115.59400000     33.03970000  6.31292076e+05  3.65637524e+06
   -115.50800000     32.95930000  6.39449916e+05  3.64757189e+06
   -115.58300000     32.87570000  6.32564025e+05  3.63820638e+06
   -115.41200000     32.70960000  6.48839630e+05  3.62001855e+06
   -115.21000000     32.51320000  6.68141824e+05  3.59854490e+06
   -115.32900000     32.41970000  6.57124618e+05  3.58799727e+06
   -115.08600000     32.23670000  6.80339982e+05  3.56809124e+06
   -114.76700000     31.99580000  7.10956496e+05  3.54196137e+06
   -114.52000000     31.78500000  7.34832087e+05  3.51909615e+06
   -114.33300000     31.59950000  7.53048100e+05  3.49894584e+06
   -114.20600000     31.45930000  7.65499024e+05  3.48370020e+06
   -114.11800000     31.35630000  7.74164040e+05  3.47249465e+06
   -114.32900000     31.19320000  7.54522672e+05  3.45390306e+06
   -114.43900000     31.09630000  7.44285858e+05  3.44291108e+06
   -114.30300000     30.91070000  7.57762204e+05  3.42263961e+06
   -114.12900000     30.67990000  7.75055543e+05  3.39746307e+06
   -113.98600000     30.51170000  7.89261432e+05  3.37917105e+06
   -113.80700000     30.31320000  8.07070613e+05  3.35763140e+06
   -114.04000000     30.11960000  7.85211410e+05  3.33555664e+06
   -113.91000000     29.98240000  7.98154804e+05  3.32067542e+06
   -113.75800000     29.83390000  8.13294128e+05  3.30461353e+06
   -113.86900000     29.72850000  8.02879536e+05  3.29262903e+06
   -113.96900000     29.64650000  7.93439707e+05  3.28327867e+06
   -113.77400000     29.43970000  8.12965475e+05  3.26085786e+06
   -113.52200000     29.20550000  8.38201001e+05  3.23558939e+06
   -113.28200000     29.00840000  8.62246381e+05  3.21444504e+06
   -113.34000000     28.94960000  8.56793390e+05  3.20774685e+06
   -113.08800000     28.71550000  8.82235626e+05  3.18256716e+06
   -112.81200000     28.49760000  9.10075900e+05  3.15931114e+06
   -112.58900000     28.32230000  9.32648313e+05  3.14064422e+06
   -112.32100000     28.12610000  9.59809070e+05  3.11986250e+06
   -112.01500000     27.90490000  9.90927118e+05  3.09650778e+06
   -111.71000000     27.69330000  1.02202528e+06  3.07427839e+06
   -111.50600000     27.57090000  1.04279735e+06  3.06156961e+06
   -111.38300000     27.49590000  1.05535043e+06  3.05378744e+06
   -111.56800000     27.21370000  1.03839673e+06  3.02163087e+06
   -111.37400000     27.10420000  1.05820766e+06  3.01032140e+06
   -111.50500000     26.92740000  1.04604422e+06  2.99010903e+06
   -111.22800000     26.72260000  1.07466182e+06  2.96859037e+06
   -110.95700000     26.53570000  1.10268678e+06  2.94908018e+06
   -110.76000000     26.41610000  1.12302846e+06  2.93673397e+06
   -110.67800000     26.36000000  1.13154285e+06  2.93090002e+06
   -110.78000000     26.22530000  1.12205163e+06  2.91543065e+06
   -110.57200000     26.06470000  1.14379245e+06  2.89859798e+06
   -110.29100000     25.89100000  1.17300907e+06  2.88070866e+06
   -110.02400000     25.70750000  1.20096108e+06  2.86170203e+06
   -109.87100000     25.60810000  1.21698313e+06  2.85146912e+06
   -109.80500000     25.55770000  1.22394861e+06  2.84622209e+06
   -110.00700000     25.34090000  1.20483042e+06  2.82100719e+06
   -109.78800000     25.17910000  1.22794930e+06  2.80418159e+06
   -109.59100000     25.01780000  1.24889446e+06  2.78731441e+06
   -109.34900000     24.85550000  1.27447195e+06  2.77061262e+06
   -109.17800000     24.73630000  1.29261578e+06  2.75832674e+06
   -109.06100000     24.65880000  1.30502407e+06  2.75038149e+06
   -109.27500000     24.39710000  1.28487826e+06  2.71998232e+06
   -109.00400000     24.15210000  1.31410590e+06  2.69425813e+06
   -108.80500000     23.98390000  1.33555973e+06  2.67669300e+06
   -108.61100000     23.81470000  1.35656158e+06  2.65900260e+06
   -108.44000000     23.67510000  1.37505290e+06  2.64448623e+06
   -108.35700000     23.61220000  1.38400923e+06  2.63798675e+06
   -108.65100000     23.24290000  1.35619368e+06  2.59499693e+06
   -108.38800000     23.08320000  1.38436489e+06  2.57877463e+06
   -108.20300000     22.99290000  1.40407613e+06  2.56984294e+06
   -108.09800000     22.93800000  1.41530218e+06  2.56437429e+06
   -108.46700000     22.07850000  1.38266868e+06  2.46620485e+06
   -108.39700000     22.04080000  1.39018790e+06  2.46241035e+06
   -108.77200000     21.26160000  1.35582368e+06  2.37335202e+06
   -108.68900000     21.25110000  1.36456366e+06  2.37263828e+06
