      0.00      0.00    0.0000    0.0000
      0.50      0.88    0.0087    0.0307
      1.00      1.76    0.0174    0.0614
      1.49      2.64    0.0261    0.0920
      1.99      3.52    0.0347    0.1225
      2.49      4.40    0.0434    0.1529
      3.00      5.28    0.0521    0.1832
      3.50      6.16    0.0607    0.2133
      4.00      7.03    0.0693    0.2431
      4.51      7.91    0.0780    0.2727
      5.02      8.79    0.0866    0.3020
      5.53      9.67    0.0951    0.3311
      6.04     10.54    0.1037    0.3598
      6.56     11.42    0.1122    0.3881
      7.08     12.29    0.1207    0.4161
      7.60     13.16    0.1292    0.4437
      8.13     14.03    0.1376    0.4709
      8.66     14.90    0.1460    0.4976
      9.19     15.77    0.1544    0.5238
      9.73     16.64    0.1626    0.5496
     10.28     17.51    0.1709    0.5748
     10.83     18.37    0.1790    0.5996
     11.39     19.24    0.1871    0.6238
     11.95     20.10    0.1952    0.6474
     12.51     20.96    0.2031    0.6705
     13.09     21.82    0.2110    0.6930
     13.67     22.67    0.2187    0.7150
     14.26     23.53    0.2264    0.7363
     14.85     24.38    0.2339    0.7571
     15.46     25.23    0.2413    0.7772
     16.07     26.08    0.2485    0.7967
     16.69     26.92    0.2556    0.8156
     17.32     27.76    0.2626    0.8339
     17.96     28.60    0.2693    0.8516
     18.62     29.44    0.2758    0.8686
     19.28     30.27    0.2822    0.8851
     19.95     31.10    0.2882    0.9009
     20.63     31.92    0.2941    0.9161
     21.33     32.74    0.2996    0.9307
     22.04     33.56    0.3048    0.9448
     22.77     34.38    0.3097    0.9582
     23.50     35.18    0.3142    0.9711
     24.26     35.99    0.3184    0.9833
     25.03     36.79    0.3221    0.9951
     25.81     37.58    0.3253    1.0062
     26.61     38.37    0.3281    1.0169
     27.43     39.16    0.3303    1.0270
     28.27     39.94    0.3320    1.0366
     29.12     40.71    0.3330    1.0457
     30.00     41.47    0.3333    1.0543
     30.00     41.47    0.3333    1.0543
     30.00     42.14    0.3333    1.0615
     30.00     42.81    0.3333    1.0684
     30.00     43.48    0.3333    1.0750
     30.00     44.15    0.3333    1.0814
     30.00     44.81    0.3333    1.0874
     30.00     45.48    0.3333    1.0932
     30.00     46.15    0.3333    1.0987
     30.00     46.82    0.3333    1.1039
     30.00     47.49    0.3333    1.1089
     30.00     48.15    0.3333    1.1137
     30.00     48.82    0.3333    1.1182
     30.00     49.49    0.3333    1.1224
     30.00     50.16    0.3333    1.1265
     30.00     50.83    0.3333    1.1303
     30.00     51.49    0.3333    1.1339
     30.00     52.16    0.3333    1.1373
     30.00     52.83    0.3333    1.1405
     30.00     53.50    0.3333    1.1435
     30.00     54.17    0.3333    1.1463
     30.00     54.83    0.3333    1.1490
     30.00     55.50    0.3333    1.1515
     30.00     56.17    0.3333    1.1538
     30.00     56.84    0.3333    1.1560
     30.00     57.51    0.3333    1.1580
     30.00     58.17    0.3333    1.1598
     30.00     58.84    0.3333    1.1616
     30.00     59.51    0.3333    1.1632
     30.00     60.18    0.3333    1.1647
     30.00     60.85    0.3333    1.1660
     30.00     61.51    0.3333    1.1673
     30.00     62.18    0.3333    1.1685
     30.00     62.85    0.3333    1.1695
     30.00     63.52    0.3333    1.1705
     30.00     64.19    0.3333    1.1714
     30.00     64.85    0.3333    1.1722
     30.00     65.52    0.3333    1.1729
     30.00     66.19    0.3333    1.1735
     30.00     66.86    0.3333    1.1741
     30.00     67.53    0.3333    1.1746
     30.00     68.19    0.3333    1.1751
     30.00     68.86    0.3333    1.1755
     30.00     69.53    0.3333    1.1759
     30.00     70.20    0.3333    1.1762
     30.00     70.87    0.3333    1.1765
     30.00     71.53    0.3333    1.1768
     30.00     72.20    0.3333    1.1770
     30.00     72.87    0.3333    1.1772
     30.00     73.54    0.3333    1.1773
     30.00     74.21    0.3333    1.1775
     30.00     74.21    0.3333    1.1775
     28.11     74.20    0.3317    1.1775
     26.22     74.17    0.3268    1.1775
     24.34     74.13    0.3188    1.1775
     22.47     74.08    0.3078    1.1775
     20.62     74.00    0.2939    1.1774
     18.78     73.91    0.2774    1.1774
     16.96     73.81    0.2587    1.1774
     15.17     73.69    0.2378    1.1774
     13.41     73.56    0.2153    1.1773
     11.67     73.41    0.1913    1.1773
      9.97     73.25    0.1662    1.1773
      8.30     73.07    0.1404    1.1772
      6.67     72.88    0.1140    1.1772
      5.07     72.68    0.0874    1.1771
      3.50     72.46    0.0608    1.1771
      1.98     72.23    0.0345    1.1770
      0.49     72.00    0.0086    1.1769
     -0.96     71.75   -0.0167    1.1768
     -2.37     71.49   -0.0412    1.1768
     -3.74     71.22   -0.0648    1.1767
     -5.07     70.94   -0.0874    1.1765
     -6.36     70.65   -0.1090    1.1764
     -7.62     70.35   -0.1295    1.1763
     -8.84     70.04   -0.1489    1.1762
    -10.03     69.73   -0.1671    1.1760
    -11.18     69.40   -0.1842    1.1758
    -12.30     69.07   -0.2001    1.1757
    -13.38     68.74   -0.2149    1.1755
    -14.43     68.39   -0.2285    1.1752
    -15.45     68.04   -0.2411    1.1750
    -16.43     67.69   -0.2527    1.1748
    -17.39     67.32   -0.2633    1.1745
    -18.32     66.96   -0.2729    1.1742
    -19.22     66.58   -0.2816    1.1739
    -20.10     66.21   -0.2895    1.1735
    -20.94     65.82   -0.2966    1.1732
    -21.77     65.44   -0.3028    1.1728
    -22.57     65.05   -0.3084    1.1724
    -23.34     64.65   -0.3133    1.1719
    -24.10     64.25   -0.3175    1.1714
    -24.83     63.85   -0.3212    1.1709
    -25.54     63.44   -0.3243    1.1704
    -26.23     63.03   -0.3269    1.1698
    -26.90     62.62   -0.3290    1.1692
    -27.56     62.20   -0.3306    1.1685
    -28.19     61.78   -0.3318    1.1678
    -28.81     61.36   -0.3327    1.1670
    -29.41     60.93   -0.3332    1.1662
    -30.00     60.50   -0.3333    1.1654
    -30.00     60.50   -0.3333    1.1654
    -28.57     59.39   -0.3324    1.1629
    -27.22     58.27   -0.3298    1.1601
    -25.96     57.13   -0.3259    1.1569
    -24.78     55.98   -0.3209    1.1532
    -23.66     54.82   -0.3151    1.1490
    -22.61     53.65   -0.3087    1.1442
    -21.61     52.48   -0.3017    1.1388
    -20.67     51.29   -0.2943    1.1328
    -19.77     50.10   -0.2866    1.1261
    -18.92     48.90   -0.2788    1.1186
    -18.10     47.69   -0.2707    1.1104
    -17.33     46.48   -0.2626    1.1013
    -16.59     45.26   -0.2544    1.0913
    -15.87     44.04   -0.2462    1.0804
    -15.19     42.82   -0.2381    1.0685
    -14.54     41.59   -0.2299    1.0556
    -13.91     40.35   -0.2218    1.0416
    -13.30     39.12   -0.2138    1.0265
    -12.71     37.88   -0.2058    1.0103
    -12.14     36.64   -0.1979    0.9929
    -11.59     35.39   -0.1901    0.9743
    -11.06     34.15   -0.1824    0.9545
    -10.54     32.90   -0.1748    0.9334
    -10.04     31.65   -0.1673    0.9111
     -9.55     30.39   -0.1598    0.8875
     -9.07     29.14   -0.1524    0.8626
     -8.61     27.88   -0.1452    0.8364
     -8.15     26.62   -0.1380    0.8090
     -7.71     25.36   -0.1309    0.7803
     -7.27     24.10   -0.1238    0.7504
     -6.84     22.84   -0.1169    0.7192
     -6.42     21.58   -0.1100    0.6868
     -6.01     20.31   -0.1032    0.6532
     -5.60     19.05   -0.0964    0.6185
     -5.20     17.78   -0.0897    0.5827
     -4.81     16.51   -0.0831    0.5458
     -4.42     15.25   -0.0765    0.5079
     -4.04     13.98   -0.0699    0.4691
     -3.66     12.71   -0.0634    0.4294
     -3.28     11.44   -0.0570    0.3889
     -2.91     10.17   -0.0506    0.3476
     -2.54      8.90   -0.0442    0.3057
     -2.17      7.63   -0.0378    0.2632
     -1.81      6.36   -0.0315    0.2201
     -1.44      5.09   -0.0252    0.1766
     -1.08      3.82   -0.0189    0.1328
     -0.72      2.54   -0.0126    0.0887
     -0.36      1.27   -0.0063    0.0444
     -0.00      0.00   -0.0000    0.0000
