    -30.00     35.26   -0.3333    0.9723
    -28.43     33.96   -0.3322    0.9513
    -26.92     32.63   -0.3290    0.9287
    -25.44     31.28   -0.3239    0.9044
    -24.01     29.92   -0.3171    0.8783
    -22.62     28.54   -0.3087    0.8504
    -21.26     27.15   -0.2991    0.8207
    -19.94     25.75   -0.2881    0.7892
    -18.65     24.33   -0.2762    0.7559
    -17.38     22.91   -0.2632    0.7208
    -16.15     21.47   -0.2494    0.6840
    -14.93     20.02   -0.2349    0.6454
    -13.74     18.57   -0.2197    0.6052
    -12.57     17.11   -0.2039    0.5633
    -11.42     15.64   -0.1877    0.5199
    -10.29     14.17   -0.1710    0.4751
     -9.16     12.69   -0.1539    0.4289
     -8.06     11.21   -0.1365    0.3815
     -6.96      9.72   -0.1188    0.3330
     -5.87      8.23   -0.1009    0.2835
     -4.79      6.74   -0.0828    0.2331
     -3.72      5.25   -0.0645    0.1821
     -2.65      3.75   -0.0462    0.1305
     -1.59      2.25   -0.0277    0.0784
     -0.53      0.75   -0.0093    0.0262
      0.53     -0.75    0.0093   -0.0262
      1.59     -2.25    0.0277   -0.0784
      2.65     -3.75    0.0462   -0.1305
      3.72     -5.25    0.0645   -0.1821
      4.79     -6.74    0.0828   -0.2331
      5.87     -8.23    0.1009   -0.2835
      6.96     -9.72    0.1188   -0.3330
      8.06    -11.21    0.1365   -0.3815
      9.16    -12.69    0.1539   -0.4289
     10.29    -14.17    0.1710   -0.4751
     11.42    -15.64    0.1877   -0.5199
     12.57    -17.11    0.2039   -0.5633
     13.74    -18.57    0.2197   -0.6052
     14.93    -20.02    0.2349   -0.6454
     16.15    -21.47    0.2494   -0.6840
     17.38    -22.91    0.2632   -0.7208
     18.65    -24.33    0.2762   -0.7559
     19.94    -25.75    0.2881   -0.7892
     21.26    -27.15    0.2991   -0.8207
     22.62    -28.54    0.3087   -0.8504
     24.01    -29.92    0.3171   -0.8783
     25.44    -31.28    0.3239   -0.9044
     26.92    -32.63    0.3290   -0.9287
     28.43    -33.96    0.3322   -0.9513
     30.00    -35.26    0.3333   -0.9723
