    -22.43     81.67   -0.3075    1.1781
    -24.31     83.79   -0.3187    1.1781
    -23.64     83.22   -0.3150    1.1781
    -29.41     83.31   -0.3332    1.1781
     -8.40     83.17   -0.1419    1.1781
    -15.99     83.43   -0.2476    1.1781
    -14.60     83.50   -0.2307    1.1781
    -20.17     79.62   -0.2901    1.1780
    -15.75     81.03   -0.2448    1.1781
    -19.48     82.01   -0.2840    1.1781
     -4.09     81.56   -0.0709    1.1781
     22.71     83.53    0.3094    1.1781
    -20.82     79.72   -0.2955    1.1780
    -21.06     80.07   -0.2975    1.1780
