    -30.00     73.77   -0.3333    1.1774
    -25.08     71.04   -0.3223    1.1766
    -21.37     68.22   -0.2999    1.1751
    -18.48     65.33   -0.2745    1.1727
    -16.17     62.40   -0.2497    1.1688
    -14.28     59.44   -0.2266    1.1630
    -12.69     56.46   -0.2055    1.1547
    -11.33     53.46   -0.1863    1.1433
    -10.15     50.44   -0.1689    1.1281
     -9.11     47.41   -0.1531    1.1084
     -8.19     44.38   -0.1386    1.0835
     -7.36     41.34   -0.1253    1.0528
     -6.60     38.29   -0.1129    1.0158
     -5.90     35.24   -0.1014    0.9719
     -5.26     32.19   -0.0906    0.9209
     -4.65     29.13   -0.0804    0.8624
     -4.08     26.07   -0.0707    0.7965
     -3.54     23.01   -0.0615    0.7233
     -3.03     19.94   -0.0526    0.6431
     -2.53     16.88   -0.0440    0.5564
     -2.05     13.81   -0.0357    0.4639
     -1.58     10.74   -0.0276    0.3663
     -1.12      7.67   -0.0196    0.2647
     -0.67      4.60   -0.0117    0.1600
     -0.22      1.53   -0.0039    0.0535
      0.22     -1.53    0.0039   -0.0535
      0.67     -4.60    0.0117   -0.1600
      1.12     -7.67    0.0196   -0.2647
      1.58    -10.74    0.0276   -0.3663
      2.05    -13.81    0.0357   -0.4639
      2.53    -16.88    0.0440   -0.5564
      3.03    -19.94    0.0526   -0.6431
      3.54    -23.01    0.0615   -0.7233
      4.08    -26.07    0.0707   -0.7965
      4.65    -29.13    0.0804   -0.8624
      5.26    -32.19    0.0906   -0.9209
      5.90    -35.24    0.1014   -0.9719
      6.60    -38.29    0.1129   -1.0158
      7.36    -41.34    0.1253   -1.0528
      8.19    -44.38    0.1386   -1.0835
      9.11    -47.41    0.1531   -1.1084
     10.15    -50.44    0.1689   -1.1281
     11.33    -53.46    0.1863   -1.1433
     12.69    -56.46    0.2055   -1.1547
     14.28    -59.44    0.2266   -1.1630
     16.17    -62.40    0.2497   -1.1688
     18.48    -65.33    0.2745   -1.1727
     21.37    -68.22    0.2999   -1.1751
     25.08    -71.04    0.3223   -1.1766
     30.00    -73.77    0.3333   -1.1774
