    -30.00     45.32   -0.3333    1.0918
    -30.00     44.20   -0.3333    1.0819
    -30.00     43.08   -0.3333    1.0712
    -30.00     41.97   -0.3333    1.0597
    -30.00     40.85   -0.3333    1.0473
    -30.00     39.73   -0.3333    1.0341
    -30.00     38.62   -0.3333    1.0201
    -30.00     37.50   -0.3333    1.0051
    -30.00     36.38   -0.3333    0.9892
    -30.00     35.26   -0.3333    0.9723
