    -30.00    -54.74   -0.3333   -1.1486
    -28.41    -54.73   -0.3322   -1.1486
    -26.82    -54.69   -0.3287   -1.1484
    -25.24    -54.64   -0.3230   -1.1482
    -23.65    -54.57   -0.3151   -1.1480
    -22.08    -54.48   -0.3051   -1.1476
    -20.51    -54.36   -0.2931   -1.1471
    -18.96    -54.23   -0.2791   -1.1466
    -17.41    -54.08   -0.2635   -1.1460
    -15.88    -53.90   -0.2463   -1.1452
    -14.36    -53.71   -0.2276   -1.1444
    -12.85    -53.50   -0.2077   -1.1435
    -11.36    -53.27   -0.1868   -1.1425
     -9.89    -53.02   -0.1649   -1.1414
     -8.43    -52.75   -0.1424   -1.1401
     -6.99    -52.47   -0.1193   -1.1388
     -5.57    -52.17   -0.0959   -1.1373
     -4.17    -51.85   -0.0723   -1.1357
     -2.79    -51.51   -0.0486   -1.1340
     -1.44    -51.16   -0.0250   -1.1321
     -0.10    -50.80   -0.0017   -1.1301
      1.22    -50.41    0.0213   -1.1280
      2.51    -50.02    0.0437   -1.1256
      3.79    -49.61    0.0657   -1.1232
      5.04    -49.19    0.0869   -1.1205
      6.27    -48.75    0.1075   -1.1177
      7.48    -48.30    0.1272   -1.1146
      8.67    -47.84    0.1461   -1.1114
      9.83    -47.36    0.1641   -1.1080
     10.98    -46.88    0.1812   -1.1044
     12.10    -46.38    0.1974   -1.1005
     13.21    -45.87    0.2125   -1.0964
     14.29    -45.35    0.2268   -1.0921
     15.35    -44.82    0.2400   -1.0875
     16.40    -44.28    0.2523   -1.0826
     17.42    -43.74    0.2636   -1.0775
     18.43    -43.18    0.2740   -1.0721
     19.42    -42.62    0.2834   -1.0665
     20.39    -42.04    0.2920   -1.0605
     21.34    -41.46    0.2996   -1.0542
     22.27    -40.87    0.3064   -1.0476
     23.19    -40.27    0.3124   -1.0406
     24.10    -39.67    0.3175   -1.0334
     24.98    -39.06    0.3219   -1.0258
     25.86    -38.44    0.3255   -1.0178
     26.71    -37.82    0.3284   -1.0094
     27.55    -37.19    0.3306   -1.0007
     28.38    -36.55    0.3321   -0.9916
     29.20    -35.91    0.3330   -0.9822
     30.00    -35.26    0.3333   -0.9723
